link,price,year,mileage,title,fuel_type,gearbox,isPrivateSeller
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-pakiet-amg-premium-salon-pl-fv23-auto-frelik-bydgoszcz-ID6Gin0X.html,154 900,2023,19 800 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-163km-amgline-vat23-autoryzowany-salon-mercedes-benz-ID6GN13f.html,199 900,2024,15 000 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-salon-pl-amg-line-kamera-advantage-ID6GRD9E.html,145 000,2023,38 135 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200d-amg-line-salon-polska-autotrade-mercedes-benz-ID6GYa5i.html,126 900,2020,67 200 km,Mercedes-Benz CLA 200 d AMG Line 8G-DCT,Diesel,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-amg-35-4-matic-7g-dct-ID6Gr5Y7.html,171 000,2020,52 000 km,Mercedes-Benz CLA AMG 35 4-Matic 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-220-4matic-amg-multibeam-led-asystent-martwego-pola-ID6GP0xB.html,220 034,2024,5 km,Mercedes-Benz CLA 220 4-Matic AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla200-coupe-163km-amg-premium-promocja-dostepny-od-reki-ID6GRNLy.html,190 500,2024,10 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla200-coupe-163km-amg-premium-promocja-dostepny-od-reki-ID6GRNLc.html,193 900,2024,8 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-amg-45s-idealny-full-opcja-full-ppf-jedyny-taki-cesja-leasingu-ID6H3Vop.html,357 695,2023,28 456 km,Mercedes-Benz CLA AMG 45 S 4-Matic+ 8G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-220-4matic-coupe-204-km-amg-advanced-plus-dach-panoramiczn-distronic-ID6H9Pr6.html,230 000,2024,3 000 km,Mercedes-Benz CLA 220 mHEV 4-Matic AMG Line 8G-DCT,Hybryda,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-shooting-brake-advantage-1-3-136km-7g-dct-2022-r-salon-pl-f-a-vat-ID6H7gyA.html,125 900,2022,36 200 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-250-4matic-shooting-brake-mb-motors-piaseczno-ID6H8fyi.html,243 599,2024,5 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-pakiet-amg-premium-plus-faktura-vat-23-emil-frey-select-ID6GSO6P.html,199 900,2024,16 697 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-business-solution-luxury-2020r-ele-fotele-z-pamiecia-kam-cof-ID6H8d7k.html,119 900,2020,111 691 km,Mercedes-Benz CLA,Diesel,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-shooting-brake-pamiec-foteli-multibeam-led-faktura-vat23-ID6GSEVc.html,149 900,2024,8 070 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-coupe-amg-premium-demo-vat23-ID6GLdli.html,196 600,2024,1 482 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla200-amg-premium-salonpl-i-wl-multibeam-vat23-ID6GyEB8.html,169 500,2023,10 986 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-amg-line-ID6H6Ytn.html,198 500,2024,6 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-shooting-brake-2020r-f-vat-23-bezwypadkowy-gwarancja-prze-ID6H80AK.html,109 900,2020,124 654 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-250-progressive-ID6H6Ogk.html,149 000,2021,61 823 km,Mercedes-Benz CLA 250 4-Matic Progressive 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-220-4matic-amg-line-ID6GX5SJ.html,252 000,2024,4 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-shooting-brake-mb-motors-piaseczno-ID6GQI30.html,187 899,2024,5 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-220-4matic-coupe-204-km-amg-advanced-plus-dach-panoramiczny-distroni-ID6H3v3C.html,216 000,2024,9 500 km,Mercedes-Benz CLA 220 mHEV 4-Matic AMG Line 8G-DCT,Hybryda,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-amg-line-salon-polska-autotrade-mercedes-benz-ID6H6rJ0.html,134 900,2020,115 796 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-sliczny-200d-full-led-pol-skory-kamera-alu-navi-pdc-chrom-full-aso-20-ID6HbvJ4.html,106 000,2020,157 000 km,Mercedes-Benz CLA 200 d 8G-DCT,Diesel,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-amg-lifting-keyless-night-pl-fv23-ID6GVrGa.html,179 900,2024,18 874 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-2-0-190km-automat-4matic-2020-r-salon-pl-navi-przebieg-39tys-km-ID6H8TJS.html,146 900,2020,39 200 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-jak-nowy-salon-polska-pierwszy-wlasciciel-niska-rata-ID6HbvBJ.html,205 583,2023,50 km,Mercedes-Benz CLA 200 d Progressive 8G-DCT,Diesel,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-pakiet-amg-fv-marza-led-night-burmester-panorama-keyless-kameraambient-ID6Hbvjm.html,159 900,2024,17 709 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-salon-polska-polroczny-radary-ID6GOiKj.html,169 900,2024,4 799 km,Mercedes-Benz CLA,Diesel,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-slon-polska-bezwypadkowy-amg-faktura-vat-ID6HbwCZ.html,129 999,2021,50 000 km,Mercedes-Benz CLA 180 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-wyprzedaz-rocznika-2024-rabat-od-reki-ID6HaqHE.html,203 449,2024,5 km,Mercedes-Benz CLA 200 4-Matic AMG Line 8G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla-200-coupe-avantgarde-wyprzedaz-rocznika-2024-mega-okazja-ID6GKuR4.html,190 900,2024,5 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6Haq9j.html,128 900,2022,45 568 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-180-shooting-brake-amg-line-wyprzedaz-rocznika-2024-mb-motors-ID6H4rgk.html,189 900,2024,5 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-200-coupe-ID6Hapc1.html,207 500,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-200-shooting-brake-ID6Hap4a.html,213 300,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-cla200-4matic-amg-led-panorama-night-ambient-keylessgo-kameracofania-ID6HaoVO.html,149 900,2021,58 461 km,Mercedes-Benz CLA 200 4-Matic AMG Line 8G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-amg-163-km-kamera-360-keyless-go-salon-polska-ID6GNKX1.html,149 900,2022,77 032 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-200-shooting-brake-amg-pakiet-night-salon-polska-ID6GST3Z.html,169 900,2022,37 500 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6H7e1h.html,196 900,2023,19 111 km,Mercedes-Benz CLA 200 AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-salon-polska-fv23-gwarancja-serwisowa-cla-250-102-357-netto-ID6GP0R5.html,109 899,2020,148 271 km,Mercedes-Benz CLA 250 Progressive 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6Haohy.html,165 900,2022,37 412 km,Mercedes-Benz CLA 250 4-Matic AMG Line 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6H7dJu.html,239 900,2023,32 800 km,Mercedes-Benz CLA,Hybryda,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-200-coupe-ID6HanZJ.html,206 900,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-amg-cla-35-4matic-shooting-brake-polska-2021-ID6HbrSB.html,179 900,2021,38 342 km,Mercedes-Benz CLA AMG 35 4-Matic 7G-DCT,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-stylizacja-amg-keyless-go-pakiet-night-ID6GLJdl.html,183 191,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-250e-amg-kamera-360-headup-panorama-keyless-multibeam-led-fv23-ID6FtpX9.html,189 900,2022,5 950 km,Mercedes-Benz CLA,Hybryda,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-200-shooting-brake-ID6HalRh.html,221 000,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-200-coupe-ID6HalPj.html,210 100,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-ID6GY91R.html,173 900,2024,17 608 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
https://www.otomoto.pl/osobowe/oferta/mercedes-benz-cla-mercedes-benz-cla-200-coupe-ID6HalBv.html,206 900,2024,1 km,Mercedes-Benz CLA,Benzyna,Automatyczna,FALSE
